start_timestamp,end_timestamp,transcript_id,course_name,exp_id,pupil_size_avg,pupil_size_rela,pupil_size_predict,predict_type,student_id,past_pupil_list
42.46,81.31,2,star,1,3951.452716072986,0.495825184792742,0.7,each,2,0.66-0.46
42.46,81.31,2,star,1,3951.452716072986,0.495825184792742,0.8,all,2,0.66-0.46
42.46,81.31,2,star,1,3951.452716072986,0.495825184792742,0.75,past,2,0.66-0.46
42.46,81.31,2,star,1,3951.452716072986,0.495825184792742,0.504174815207258,label,2,0.66-0.46
81.31,98.899,3,star,1,3432.9614831843364,0.2169205789315998,0.6,each,2,0.66-0.46-0.5
81.31,98.899,3,star,1,3432.9614831843364,0.2169205789315998,0.7,all,2,0.66-0.46-0.5
81.31,98.899,3,star,1,3432.9614831843364,0.2169205789315998,0.7,past,2,0.66-0.46-0.5
81.31,98.899,3,star,1,3432.9614831843364,0.2169205789315998,0.7830794210684002,label,2,0.66-0.46-0.5
98.899,127.079,4,star,1,3878.003474927254,0.4563156803823758,0.6,each,2,0.66-0.46-0.5-0.78
98.899,127.079,4,star,1,3878.003474927254,0.4563156803823758,0.6,all,2,0.66-0.46-0.5-0.78
98.899,127.079,4,star,1,3878.003474927254,0.4563156803823758,0.75,past,2,0.66-0.46-0.5-0.78
98.899,127.079,4,star,1,3878.003474927254,0.4563156803823758,0.5436843196176242,label,2,0.66-0.46-0.5-0.78
127.079,158.549,5,star,1,3800.786664500584,0.41477954107695,0.7,each,2,0.66-0.46-0.5-0.78-0.54
127.079,158.549,5,star,1,3800.786664500584,0.41477954107695,0.7,all,2,0.66-0.46-0.5-0.78-0.54
127.079,158.549,5,star,1,3800.786664500584,0.41477954107695,0.72,past,2,0.66-0.46-0.5-0.78-0.54
127.079,158.549,5,star,1,3800.786664500584,0.41477954107695,0.5852204589230501,label,2,0.66-0.46-0.5-0.78-0.54
158.549,195.319,6,star,1,3779.1316689692576,0.4031309776867055,0.7,each,2,0.66-0.46-0.5-0.78-0.54-0.59
158.549,195.319,6,star,1,3779.1316689692576,0.4031309776867055,0.8,all,2,0.66-0.46-0.5-0.78-0.54-0.59
158.549,195.319,6,star,1,3779.1316689692576,0.4031309776867055,0.75,past,2,0.66-0.46-0.5-0.78-0.54-0.59
158.549,195.319,6,star,1,3779.1316689692576,0.4031309776867055,0.5968690223132944,label,2,0.66-0.46-0.5-0.78-0.54-0.59
1.09,20.02,0,star,1,3916.7708921474223,0.5950291660230107,0.6,each,3,-
1.09,20.02,0,star,1,3916.7708921474223,0.5950291660230107,0.6,all,3,-
1.09,20.02,0,star,1,3916.7708921474223,0.5950291660230107,0.8,past,3,-
1.09,20.02,0,star,1,3916.7708921474223,0.5950291660230107,0.4049708339769893,label,3,-
20.02,42.46,1,star,1,4031.4671444312407,0.6632753555559633,0.7,each,3,0.4
20.02,42.46,1,star,1,4031.4671444312407,0.6632753555559633,0.7,all,3,0.4
20.02,42.46,1,star,1,4031.4671444312407,0.6632753555559633,0.7,past,3,0.4
20.02,42.46,1,star,1,4031.4671444312407,0.6632753555559633,0.3367246444440367,label,3,0.4
42.46,81.31,2,star,1,4128.0744516659615,0.7207583200689991,0.6,each,3,0.4-0.34
42.46,81.31,2,star,1,4128.0744516659615,0.7207583200689991,0.8,all,3,0.4-0.34
42.46,81.31,2,star,1,4128.0744516659615,0.7207583200689991,0.65,past,3,0.4-0.34
42.46,81.31,2,star,1,4128.0744516659615,0.7207583200689991,0.2792416799310009,label,3,0.4-0.34
81.31,98.899,3,star,1,3650.6721309748273,0.436695950003616,0.6,each,3,0.4-0.34-0.28
81.31,98.899,3,star,1,3650.6721309748273,0.436695950003616,0.7,all,3,0.4-0.34-0.28
81.31,98.899,3,star,1,3650.6721309748273,0.436695950003616,0.45,past,3,0.4-0.34-0.28
81.31,98.899,3,star,1,3650.6721309748273,0.436695950003616,0.563304049996384,label,3,0.4-0.34-0.28
98.899,127.079,4,star,1,3884.548132105121,0.5758560845549252,0.6,each,3,0.4-0.34-0.28-0.56
98.899,127.079,4,star,1,3884.548132105121,0.5758560845549252,0.6,all,3,0.4-0.34-0.28-0.56
98.899,127.079,4,star,1,3884.548132105121,0.5758560845549252,0.65,past,3,0.4-0.34-0.28-0.56
98.899,127.079,4,star,1,3884.548132105121,0.5758560845549252,0.4241439154450748,label,3,0.4-0.34-0.28-0.56
127.079,158.549,5,star,1,3993.74316451684,0.6408289562019126,0.6,each,3,0.4-0.34-0.28-0.56-0.42
127.079,158.549,5,star,1,3993.74316451684,0.6408289562019126,0.7,all,3,0.4-0.34-0.28-0.56-0.42
127.079,158.549,5,star,1,3993.74316451684,0.6408289562019126,0.65,past,3,0.4-0.34-0.28-0.56-0.42
127.079,158.549,5,star,1,3993.74316451684,0.6408289562019126,0.3591710437980874,label,3,0.4-0.34-0.28-0.56-0.42
158.549,195.319,6,star,1,3826.218168441995,0.5411487800324255,0.7,each,3,0.4-0.34-0.28-0.56-0.42-0.36
158.549,195.319,6,star,1,3826.218168441995,0.5411487800324255,0.8,all,3,0.4-0.34-0.28-0.56-0.42-0.36
158.549,195.319,6,star,1,3826.218168441995,0.5411487800324255,0.45,past,3,0.4-0.34-0.28-0.56-0.42-0.36
158.549,195.319,6,star,1,3826.218168441995,0.5411487800324255,0.4588512199675745,label,3,0.4-0.34-0.28-0.56-0.42-0.36
1.09,20.02,0,star,1,2925.638897497486,0.4881726006697883,0.75,each,4,-
1.09,20.02,0,star,1,2925.638897497486,0.4881726006697883,0.6,all,4,-
1.09,20.02,0,star,1,2925.638897497486,0.4881726006697883,0.8,past,4,-
1.09,20.02,0,star,1,2925.638897497486,0.4881726006697883,0.5118273993302117,label,4,-
20.02,42.46,1,star,1,3127.6403421709,0.5813219935537852,0.75,each,4,0.51
20.02,42.46,1,star,1,3127.6403421709,0.5813219935537852,0.7,all,4,0.51
20.02,42.46,1,star,1,3127.6403421709,0.5813219935537852,0.75,past,4,0.51
20.02,42.46,1,star,1,3127.6403421709,0.5813219935537852,0.4186780064462148,label,4,0.51
42.46,81.31,2,star,1,3010.721696169685,0.5274070281957899,0.7,each,4,0.51-0.42
42.46,81.31,2,star,1,3010.721696169685,0.5274070281957899,0.8,all,4,0.51-0.42
42.46,81.31,2,star,1,3010.721696169685,0.5274070281957899,0.68,past,4,0.51-0.42
42.46,81.31,2,star,1,3010.721696169685,0.5274070281957899,0.4725929718042101,label,4,0.51-0.42
81.31,98.899,3,star,1,2420.24515677412,0.2551192173543087,0.7,each,4,0.51-0.42-0.47
81.31,98.899,3,star,1,2420.24515677412,0.2551192173543087,0.7,all,4,0.51-0.42-0.47
81.31,98.899,3,star,1,2420.24515677412,0.2551192173543087,0.65,past,4,0.51-0.42-0.47
81.31,98.899,3,star,1,2420.24515677412,0.2551192173543087,0.7448807826456914,label,4,0.51-0.42-0.47
98.899,127.079,4,star,1,2833.1420495439343,0.4455193154693447,0.7,each,4,0.51-0.42-0.47-0.74
98.899,127.079,4,star,1,2833.1420495439343,0.4455193154693447,0.6,all,4,0.51-0.42-0.47-0.74
98.899,127.079,4,star,1,2833.1420495439343,0.4455193154693447,0.68,past,4,0.51-0.42-0.47-0.74
98.899,127.079,4,star,1,2833.1420495439343,0.4455193154693447,0.5544806845306554,label,4,0.51-0.42-0.47-0.74
127.079,158.549,5,star,1,2765.782737554812,0.4144577603056439,0.75,each,4,0.51-0.42-0.47-0.74-0.55
127.079,158.549,5,star,1,2765.782737554812,0.4144577603056439,0.7,all,4,0.51-0.42-0.47-0.74-0.55
127.079,158.549,5,star,1,2765.782737554812,0.4144577603056439,0.68,past,4,0.51-0.42-0.47-0.74-0.55
127.079,158.549,5,star,1,2765.782737554812,0.4144577603056439,0.5855422396943561,label,4,0.51-0.42-0.47-0.74-0.55
158.549,195.319,6,star,1,2518.879213805157,0.3006025679559883,0.75,each,4,0.51-0.42-0.47-0.74-0.55-0.59
158.549,195.319,6,star,1,2518.879213805157,0.3006025679559883,0.8,all,4,0.51-0.42-0.47-0.74-0.55-0.59
158.549,195.319,6,star,1,2518.879213805157,0.3006025679559883,0.68,past,4,0.51-0.42-0.47-0.74-0.55-0.59
158.549,195.319,6,star,1,2518.879213805157,0.3006025679559883,0.6993974320440117,label,4,0.51-0.42-0.47-0.74-0.55-0.59
1.09,20.02,0,star,1,3157.356745771479,0.6043493416157237,0.6,each,5,-
1.09,20.02,0,star,1,3157.356745771479,0.6043493416157237,0.6,all,5,-
1.09,20.02,0,star,1,3157.356745771479,0.6043493416157237,0.8,past,5,-
1.09,20.02,0,star,1,3157.356745771479,0.6043493416157237,0.39565065838427627,label,5,-
20.02,42.46,1,star,1,3226.9513157518445,0.6483339015653939,0.7,each,5,0.4
20.02,42.46,1,star,1,3226.9513157518445,0.6483339015653939,0.7,all,5,0.4
20.02,42.46,1,star,1,3226.9513157518445,0.6483339015653939,0.7,past,5,0.4
20.02,42.46,1,star,1,3226.9513157518445,0.6483339015653939,0.35166609843460606,label,5,0.4
42.46,81.31,2,star,1,3111.685486470323,0.5754845861717953,0.7,each,5,0.4-0.35
42.46,81.31,2,star,1,3111.685486470323,0.5754845861717953,0.8,all,5,0.4-0.35
42.46,81.31,2,star,1,3111.685486470323,0.5754845861717953,0.6,past,5,0.4-0.35
42.46,81.31,2,star,1,3111.685486470323,0.5754845861717953,0.4245154138282047,label,5,0.4-0.35
81.31,98.899,3,star,1,2711.898374945692,0.3228145836281826,0.6,each,5,0.4-0.35-0.42
81.31,98.899,3,star,1,2711.898374945692,0.3228145836281826,0.7,all,5,0.4-0.35-0.42
81.31,98.899,3,star,1,2711.898374945692,0.3228145836281826,0.65,past,5,0.4-0.35-0.42
81.31,98.899,3,star,1,2711.898374945692,0.3228145836281826,0.6771854163718174,label,5,0.4-0.35-0.42
98.899,127.079,4,star,1,2879.9866032592645,0.4290482561284655,0.6,each,5,0.4-0.35-0.42-0.68
98.899,127.079,4,star,1,2879.9866032592645,0.4290482561284655,0.6,all,5,0.4-0.35-0.42-0.68
98.899,127.079,4,star,1,2879.9866032592645,0.4290482561284655,0.6,past,5,0.4-0.35-0.42-0.68
98.899,127.079,4,star,1,2879.9866032592645,0.4290482561284655,0.5709517438715346,label,5,0.4-0.35-0.42-0.68
127.079,158.549,5,star,1,2800.306952067943,0.3786898101235221,0.7,each,5,0.4-0.35-0.42-0.68-0.57
127.079,158.549,5,star,1,2800.306952067943,0.3786898101235221,0.7,all,5,0.4-0.35-0.42-0.68-0.57
127.079,158.549,5,star,1,2800.306952067943,0.3786898101235221,0.6,past,5,0.4-0.35-0.42-0.68-0.57
127.079,158.549,5,star,1,2800.306952067943,0.3786898101235221,0.6213101898764779,label,5,0.4-0.35-0.42-0.68-0.57
158.549,195.319,6,star,1,2667.1139708134824,0.2945103307400742,0.7,each,5,0.4-0.35-0.42-0.68-0.57-0.62
158.549,195.319,6,star,1,2667.1139708134824,0.2945103307400742,0.8,all,5,0.4-0.35-0.42-0.68-0.57-0.62
158.549,195.319,6,star,1,2667.1139708134824,0.2945103307400742,0.75,past,5,0.4-0.35-0.42-0.68-0.57-0.62
158.549,195.319,6,star,1,2667.1139708134824,0.2945103307400742,0.7054896692599257,label,5,0.4-0.35-0.42-0.68-0.57-0.62
1.09,20.02,0,star,1,3227.860670496688,0.6936475484754758,0.7,each,6,-
1.09,20.02,0,star,1,3227.860670496688,0.6936475484754758,0.6,all,6,-
1.09,20.02,0,star,1,3227.860670496688,0.6936475484754758,0.8,past,6,-
1.09,20.02,0,star,1,3227.860670496688,0.6936475484754758,0.30635245152452417,label,6,-
20.02,42.46,1,star,1,3239.2025910436687,0.6994048685500857,0.7,each,6,0.31
20.02,42.46,1,star,1,3239.2025910436687,0.6994048685500857,0.7,all,6,0.31
20.02,42.46,1,star,1,3239.2025910436687,0.6994048685500857,0.75,past,6,0.31
20.02,42.46,1,star,1,3239.2025910436687,0.6994048685500857,0.30059513144991434,label,6,0.31
42.46,81.31,2,star,1,3275.425716871014,0.7177922420665046,0.7,each,6,0.31-0.3
42.46,81.31,2,star,1,3275.425716871014,0.7177922420665046,0.8,all,6,0.31-0.3
42.46,81.31,2,star,1,3275.425716871014,0.7177922420665046,0.75,past,6,0.31-0.3
42.46,81.31,2,star,1,3275.425716871014,0.7177922420665046,0.2822077579334954,label,6,0.31-0.3
81.31,98.899,3,star,1,2969.436876934177,0.5624679578346075,0.6,each,6,0.31-0.3-0.28
81.31,98.899,3,star,1,2969.436876934177,0.5624679578346075,0.7,all,6,0.31-0.3-0.28
81.31,98.899,3,star,1,2969.436876934177,0.5624679578346075,0.75,past,6,0.31-0.3-0.28
81.31,98.899,3,star,1,2969.436876934177,0.5624679578346075,0.43753204216539254,label,6,0.31-0.3-0.28
98.899,127.079,4,star,1,3177.114809077512,0.6678882279581279,0.6,each,6,0.31-0.3-0.28-0.44
98.899,127.079,4,star,1,3177.114809077512,0.6678882279581279,0.6,all,6,0.31-0.3-0.28-0.44
98.899,127.079,4,star,1,3177.114809077512,0.6678882279581279,0.65,past,6,0.31-0.3-0.28-0.44
98.899,127.079,4,star,1,3177.114809077512,0.6678882279581279,0.33211177204187214,label,6,0.31-0.3-0.28-0.44
127.079,158.549,5,star,1,3025.8875210626447,0.5911231071383983,0.7,each,6,0.31-0.3-0.28-0.44-0.33
127.079,158.549,5,star,1,3025.8875210626447,0.5911231071383983,0.7,all,6,0.31-0.3-0.28-0.44-0.33
127.079,158.549,5,star,1,3025.8875210626447,0.5911231071383983,0.42,past,6,0.31-0.3-0.28-0.44-0.33
127.079,158.549,5,star,1,3025.8875210626447,0.5911231071383983,0.40887689286160167,label,6,0.31-0.3-0.28-0.44-0.33
158.549,195.319,6,star,1,2947.6969830778776,0.5514324787197348,0.7,each,6,0.31-0.3-0.28-0.44-0.33-0.41
158.549,195.319,6,star,1,2947.6969830778776,0.5514324787197348,0.8,all,6,0.31-0.3-0.28-0.44-0.33-0.41
158.549,195.319,6,star,1,2947.6969830778776,0.5514324787197348,0.45,past,6,0.31-0.3-0.28-0.44-0.33-0.41
158.549,195.319,6,star,1,2947.6969830778776,0.5514324787197348,0.4485675212802652,label,6,0.31-0.3-0.28-0.44-0.33-0.41
1.09,20.02,0,star,1,3268.432715896497,0.5381632943965264,0.7,each,7,-
1.09,20.02,0,star,1,3268.432715896497,0.5381632943965264,0.6,all,7,-
1.09,20.02,0,star,1,3268.432715896497,0.5381632943965264,0.8,past,7,-
1.09,20.02,0,star,1,3268.432715896497,0.5381632943965264,0.46183670560347356,label,7,-
20.02,42.46,1,star,1,3448.008534273705,0.6213002473489376,0.8,each,7,0.46
20.02,42.46,1,star,1,3448.008534273705,0.6213002473489376,0.7,all,7,0.46
20.02,42.46,1,star,1,3448.008534273705,0.6213002473489376,0.75,past,7,0.46
20.02,42.46,1,star,1,3448.008534273705,0.6213002473489376,0.37869975265106237,label,7,0.46
42.46,81.31,2,star,1,3285.0956621399723,0.5458776213610983,0.7,each,7,0.46-0.38
42.46,81.31,2,star,1,3285.0956621399723,0.5458776213610983,0.8,all,7,0.46-0.38
42.46,81.31,2,star,1,3285.0956621399723,0.5458776213610983,0.72,past,7,0.46-0.38
42.46,81.31,2,star,1,3285.0956621399723,0.5458776213610983,0.4541223786389017,label,7,0.46-0.38
81.31,98.899,3,star,1,2938.482177029698,0.3854084152915268,0.6,each,7,0.46-0.38-0.45
81.31,98.899,3,star,1,2938.482177029698,0.3854084152915268,0.7,all,7,0.46-0.38-0.45
81.31,98.899,3,star,1,2938.482177029698,0.3854084152915268,0.55,past,7,0.46-0.38-0.45
81.31,98.899,3,star,1,2938.482177029698,0.3854084152915268,0.6145915847084732,label,7,0.46-0.38-0.45
98.899,127.079,4,star,1,3164.577169830849,0.4900820230698377,0.6,each,7,0.46-0.38-0.45-0.61
98.899,127.079,4,star,1,3164.577169830849,0.4900820230698377,0.6,all,7,0.46-0.38-0.45-0.61
98.899,127.079,4,star,1,3164.577169830849,0.4900820230698377,0.72,past,7,0.46-0.38-0.45-0.61
98.899,127.079,4,star,1,3164.577169830849,0.4900820230698377,0.5099179769301623,label,7,0.46-0.38-0.45-0.61
127.079,158.549,5,star,1,3014.943692099163,0.4208072648607235,0.7,each,7,0.46-0.38-0.45-0.61-0.51
127.079,158.549,5,star,1,3014.943692099163,0.4208072648607235,0.7,all,7,0.46-0.38-0.45-0.61-0.51
127.079,158.549,5,star,1,3014.943692099163,0.4208072648607235,0.65,past,7,0.46-0.38-0.45-0.61-0.51
127.079,158.549,5,star,1,3014.943692099163,0.4208072648607235,0.5791927351392765,label,7,0.46-0.38-0.45-0.61-0.51
158.549,195.319,6,star,1,3002.3926535441974,0.4149965988630543,0.7,each,7,0.46-0.38-0.45-0.61-0.51-0.58
158.549,195.319,6,star,1,3002.3926535441974,0.4149965988630543,0.8,all,7,0.46-0.38-0.45-0.61-0.51-0.58
158.549,195.319,6,star,1,3002.3926535441974,0.4149965988630543,0.65,past,7,0.46-0.38-0.45-0.61-0.51-0.58
158.549,195.319,6,star,1,3002.3926535441974,0.4149965988630543,0.5850034011369457,label,7,0.46-0.38-0.45-0.61-0.51-0.58
1.09,20.02,0,star,1,3001.1854254250184,0.4929934377223008,0.7,each,8,-
1.09,20.02,0,star,1,3001.1854254250184,0.4929934377223008,0.6,all,8,-
1.09,20.02,0,star,1,3001.1854254250184,0.4929934377223008,0.8,past,8,-
1.09,20.02,0,star,1,3001.1854254250184,0.4929934377223008,0.5070065622776991,label,8,-
20.02,42.46,1,star,1,3161.1566445881517,0.5696217685590809,0.7,each,8,0.51
20.02,42.46,1,star,1,3161.1566445881517,0.5696217685590809,0.7,all,8,0.51
20.02,42.46,1,star,1,3161.1566445881517,0.5696217685590809,0.75,past,8,0.51
20.02,42.46,1,star,1,3161.1566445881517,0.5696217685590809,0.43037823144091913,label,8,0.51
42.46,81.31,2,star,1,3169.3880044177986,0.573564698840931,0.7,each,8,0.51-0.43
42.46,81.31,2,star,1,3169.3880044177986,0.573564698840931,0.8,all,8,0.51-0.43
42.46,81.31,2,star,1,3169.3880044177986,0.573564698840931,0.65,past,8,0.51-0.43
42.46,81.31,2,star,1,3169.3880044177986,0.573564698840931,0.426435301159069,label,8,0.51-0.43
81.31,98.899,3,star,1,2832.6198461747663,0.4122482946768535,0.6,each,8,0.51-0.43-0.43
81.31,98.899,3,star,1,2832.6198461747663,0.4122482946768535,0.7,all,8,0.51-0.43-0.43
81.31,98.899,3,star,1,2832.6198461747663,0.4122482946768535,0.65,past,8,0.51-0.43-0.43
81.31,98.899,3,star,1,2832.6198461747663,0.4122482946768535,0.5877517053231465,label,8,0.51-0.43-0.43
98.899,127.079,4,star,1,2852.8942269518734,0.4219599913547085,0.6,each,8,0.51-0.43-0.43-0.59
98.899,127.079,4,star,1,2852.8942269518734,0.4219599913547085,0.6,all,8,0.51-0.43-0.43-0.59
98.899,127.079,4,star,1,2852.8942269518734,0.4219599913547085,0.65,past,8,0.51-0.43-0.43-0.59
98.899,127.079,4,star,1,2852.8942269518734,0.4219599913547085,0.5780400086452915,label,8,0.51-0.43-0.43-0.59
127.079,158.549,5,star,1,2667.4337652304835,0.3331219760399896,0.7,each,8,0.51-0.43-0.43-0.59-0.58
127.079,158.549,5,star,1,2667.4337652304835,0.3331219760399896,0.7,all,8,0.51-0.43-0.43-0.59-0.58
127.079,158.549,5,star,1,2667.4337652304835,0.3331219760399896,0.65,past,8,0.51-0.43-0.43-0.59-0.58
127.079,158.549,5,star,1,2667.4337652304835,0.3331219760399896,0.6668780239600104,label,8,0.51-0.43-0.43-0.59-0.58
158.549,195.319,6,star,1,2760.774413811467,0.3778333818628667,0.7,each,8,0.51-0.43-0.43-0.59-0.58-0.67
158.549,195.319,6,star,1,2760.774413811467,0.3778333818628667,0.8,all,8,0.51-0.43-0.43-0.59-0.58-0.67
158.549,195.319,6,star,1,2760.774413811467,0.3778333818628667,0.72,past,8,0.51-0.43-0.43-0.59-0.58-0.67
158.549,195.319,6,star,1,2760.774413811467,0.3778333818628667,0.6221666181371333,label,8,0.51-0.43-0.43-0.59-0.58-0.67
1.09,20.02,0,star,1,4163.134674818532,0.4992954050695658,0.7,each,9,-
1.09,20.02,0,star,1,4163.134674818532,0.4992954050695658,0.6,all,9,-
1.09,20.02,0,star,1,4163.134674818532,0.4992954050695658,0.8,past,9,-
1.09,20.02,0,star,1,4163.134674818532,0.4992954050695658,0.5007045949304342,label,9,-
20.02,42.46,1,star,1,4647.954587016488,0.643715992557786,0.7,each,9,0.5
20.02,42.46,1,star,1,4647.954587016488,0.643715992557786,0.7,all,9,0.5
20.02,42.46,1,star,1,4647.954587016488,0.643715992557786,0.8,past,9,0.5
20.02,42.46,1,star,1,4647.954587016488,0.643715992557786,0.356284007442214,label,9,0.5
42.46,81.31,2,star,1,3999.02143151017,0.450408528897876,0.6,each,9,0.5-0.36
42.46,81.31,2,star,1,3999.02143151017,0.450408528897876,0.8,all,9,0.5-0.36
42.46,81.31,2,star,1,3999.02143151017,0.450408528897876,0.7,past,9,0.5-0.36
42.46,81.31,2,star,1,3999.02143151017,0.450408528897876,0.5495914711021239,label,9,0.5-0.36
